Company Name,Year,Region,Note,Timestamp,Sentence,word_count,prob_env,prob_soc,prob_gov,env_flag,soc_flag,gov_flag,ESG_multilabel,sentence_id,specificity_short_reason_pred,corporate_relevance_pred,specificity_tier_pred,custom_id,sent_label,is_corporate_tier1plus,is_corporate_tier2plus,is_tier2plus,is_tier1plus,tier_if_corp_t1p,tier_if_t1p_allrelevance,is_corp_t1p_positive,is_corp_t1p_negative,polarity_sentence_id,case,polarity,short_reason
Ping An,2012,Asia,,15/09/2025 21:08:26,Eight-time consecutive Winner of the “Best Corporate Citizen” award by the 2 1 st Century Business Herald; six-time consecutive winner of the “Most Responsible Enterprise” award by China News Weekl y; eleven-time consecutive winner of the “Most Respected Company ” by The Economic Observer.,44,0.0210912227630615,0.9899821877479550,0.002265453338623,0,1,0,S,sg_1733,"Corporate: it lists repeated awards for corporate citizen/responsible enterprise/respected company; Tier 3 because the award counts are explicit ('Eight-time', 'six-time', 'eleven-time').",Corporate,3,specificity_sg_full_1720_1739,positive,TRUE,TRUE,TRUE,TRUE,3.0,3.0,TRUE,FALSE,pol_2391,plain_positive,positive,The sentence lists repeated wins of positive awards such as Best Corporate Citizen and Most Responsible Enterprise.
Ping An,2012,Asia,,15/09/2025 21:08:26,"Over 2,000 volunteers participated in our education initiative, helping nearly 30,000 students.",12,0.0157946944236755,0.9991700649261480,0.0016121864318847,0,1,0,S,sg_1734,"Corporate: 'our education initiative' is the firm's own social program; Tier 3 because it includes quantified participation and beneficiary counts ('Over 2,000', 'nearly 30,000').",Corporate,3,specificity_sg_full_1720_1739,positive,TRUE,TRUE,TRUE,TRUE,3.0,3.0,TRUE,FALSE,pol_2392,plain_positive,positive,"It reports concrete participation in an education initiative and helping nearly 30,000 students, which is a positive outcome."
Ping An,2012,Asia,,15/09/2025 21:08:26,"Since the start of our educational welfare projects, 8,134 students have enrolled in the Ping An Hope Primary Schools on a cumulative basis, receiving Ping An Hope Scholarships worth RMB4.533 million.",31,0.0115242004394531,0.953627347946167,0.0007557868957519,0,1,0,S,sg_1735,"Corporate: it describes the firm's educational welfare projects and Hope Scholarships; Tier 3 because it gives exact counts and currency ('8,134' students, 'RMB4.533 million').",Corporate,3,specificity_sg_full_1720_1739,positive,TRUE,TRUE,TRUE,TRUE,3.0,3.0,TRUE,FALSE,pol_2393,ambiguous_scale,neutral,"This is a cumulative scale/volume statement about enrollments and scholarship amounts, fitting pattern (c) bare scale/fact."
Ping An,2012,Asia,,15/09/2025 21:08:26,"In 2012, we committed ourselves to improving our corporate governance practice in strict compliance with relevant laws and regulations, with due consideration given to our operating conditions.",27,0.0021805763244628,0.0001137256622314,0.9935947060585020,0,0,1,G,sg_1736,Corporate: 'we committed ourselves' to improving corporate governance in compliance with laws; Tier 1 because it is a general governance commitment without a named program or number.,Corporate,1,specificity_sg_full_1720_1739,positive,TRUE,FALSE,FALSE,TRUE,1.0,1.0,TRUE,FALSE,pol_2394,plain_positive,positive,"The sentence describes a commitment to improving corporate governance practice in compliance with laws, which is a positive governance action."
Ping An,2012,Asia,,15/09/2025 21:08:26,"The Board actively contributed in various aspects, including strategic planning, investment decision, risk management, internal control and compliance, corporate social responsibility as well as talent recruitment and appointment.",28,0.0017298460006713,0.9980676770210270,0.9591764211654660,0,1,1,"S,G",sg_1737,"Corporate: the Board contributed to strategy, risk, internal control, CSR, and talent matters; Tier 1 because it is broad governance/CSR boilerplate with no metric or named initiative.",Corporate,1,specificity_sg_full_1720_1739,neutral,TRUE,FALSE,FALSE,TRUE,1.0,1.0,FALSE,FALSE,pol_2395,plain_positive,positive,"It describes the Board's active contributions across several governance and management areas, which is straightforwardly positive."
Ping An,2012,Asia,,15/09/2025 21:08:26,"In recognition of our outstanding corporate governance, we received numerous awards including the “Best Corporate Governance Disclosure Awards – Gold Award in H-Share Companies and Other Mainland Enterprises Category ” by the Hong Kong Institute of Certified Public Accountants, the “2012 Asia Excellence Award” by Corporate Governance Asia magazine, the “Best Managed Asia Company 2012” award by Finance Asia, as well as the “2012 Best Board of Listed Companies in China ” issued by renowned Chinese wealth management media Money Week.",81,0.003173291683197,0.000197947025299,0.9342349767684940,0,0,1,G,sg_1738,Corporate: it reports awards received for outstanding corporate governance; Tier 2 because the awards are specifically named but not quantified.,Corporate,2,specificity_sg_full_1720_1739,positive,TRUE,TRUE,TRUE,TRUE,2.0,2.0,TRUE,FALSE,pol_2396,plain_positive,positive,"The company received numerous awards in recognition of outstanding corporate governance, which is positive news."
Ping An,2012,Asia,,15/09/2025 21:08:26,"The Ping An team and I do not fear challenges, and dare to innovate and explore.",16,0.0021628737449645,0.7342638373374940,0.0017817616462707,0,1,0,S,sg_1739,Corporate: 'The Ping An team and I' express a self-description of resilience and innovation; Tier 1 because it is motivational boilerplate without a named program or metric.,Corporate,1,specificity_sg_full_1720_1739,neutral,TRUE,FALSE,FALSE,TRUE,1.0,1.0,FALSE,FALSE,pol_2397,plain_positive,positive,"This is a positive self-description of not fearing challenges and daring to innovate and explore, with no negative event or reduction wording."
Ping An,2013,Asia,,15/09/2025 21:09:43,"In October 2013, Ping An Life has introduced “Ping An Fu”, a health funds; as for integrated finance, we care program.",21,0.0156478285789489,0.997957706451416,0.0010131001472473,0,1,0,S,sg_1742,"Named product/program: “Ping An Fu” is a specific health funds program introduced by the company, with no number attached.",Corporate,2,specificity_sg_full_1740_1759,neutral,TRUE,TRUE,TRUE,TRUE,2.0,2.0,FALSE,FALSE,pol_2398,plain_positive,positive,"The sentence says Ping An Life introduced a new product/service, which is a straightforward positive launch."
Ping An,2013,Asia,,15/09/2025 21:09:43,"3. From September 2013 to January 2014, Ping An Property & Casualty has carried out the activity of “A safe e-trip, Ping An stands by you” for the 10th customer service day.",32,0.0028169155120849,0.5991160273551940,0.0009440779685974,0,1,0,S,sg_1743,"Named corporate activity: the “A safe e-trip, Ping An stands by you” customer service day is a specific company campaign, but unquantified.",Corporate,2,specificity_sg_full_1740_1759,neutral,TRUE,TRUE,TRUE,TRUE,2.0,2.0,FALSE,FALSE,pol_2399,plain_positive,positive,"It reports that Ping An Property & Casualty carried out a customer service activity, which is a completed positive initiative."
Ping An,2013,Asia,,15/09/2025 21:09:43,"During the activity, self-service through hotline and WeChat were particularly introduced for female drivers.",14,0.0026724338531494,0.9996353387832640,0.0013374090194702,0,1,0,S,sg_1744,"Contextual only in a subordinate activity description? No, this is still the company’s service rollout for female drivers; “self-service through hotline and WeChat” is a specific corporate service feature, unquantified.",Corporate,2,specificity_sg_full_1740_1759,neutral,TRUE,TRUE,TRUE,TRUE,2.0,2.0,FALSE,FALSE,pol_2400,plain_positive,positive,"It describes introducing self-service options for female drivers, a straightforward service improvement with no reduction or adverse wording."
Ping An,2013,Asia,,15/09/2025 21:09:43,"Additionally, the Company has been designated as a Global Systemically Important Insurer (“G-SII”) in 2013, which will enhance the Group’s risk management and corporate governance.",25,0.0026106238365173,0.0001207590103149,0.9428623914718630,0,0,1,G,sg_1745,"Corporate designation and governance claim: being named a G-SII is a specific external designation that the company says will enhance risk management and corporate governance, with no number.",Corporate,2,specificity_sg_full_1740_1759,positive,TRUE,TRUE,TRUE,TRUE,2.0,2.0,TRUE,FALSE,pol_2401,plain_positive,positive,"Being designated a G-SII and saying this will enhance risk management and governance is a positive recognition/outcome, with no negative/reduction vocabulary."
Ping An,2013,Asia,,15/09/2025 21:09:43,"Since its launch in August 2003, it has developed into a comprehensive public-welfare program that consists of Endeavourers Thesis Award, Endeavourers Forum and Endeavourers Alumni Meeting.",26,0.010039210319519,0.9920239448547360,0.0009090900421142,0,1,0,S,sg_1746,"Named public-welfare program: “Endeavourers” is a specific CSR program with listed components, but no quantitative figure.",Corporate,2,specificity_sg_full_1740_1759,neutral,TRUE,TRUE,TRUE,TRUE,2.0,2.0,FALSE,FALSE,pol_2402,plain_positive,positive,"It says the program has developed into a comprehensive public-welfare program, which is an ordinary positive development."
Ping An,2013,Asia,,15/09/2025 21:09:43,"In aggregate of 4,940 students were awarded with 16.87 million scholarships, bringing wide and positive influence to the schools and society.",21,0.010018765926361,0.9987698197364810,0.001236081123352,0,1,0,S,sg_1747,"Quantified CSR outcome: “4,940 students” and “16.87 million scholarships” are specific verifiable figures tied to the company’s social program.",Corporate,3,specificity_sg_full_1740_1759,positive,TRUE,TRUE,TRUE,TRUE,3.0,3.0,TRUE,FALSE,pol_2403,plain_positive,positive,"Awarding scholarships and bringing positive influence are straightforwardly positive outcomes, not reduction-based language."
Ping An,2013,Asia,,15/09/2025 21:09:43,Ping An strives to fulfill its commitment of implementing corporate social responsibility.,12,0.0026113390922546,0.9993844032287600,0.0033650994300842,0,1,0,S,sg_1748,Vague CSR commitment: “strives to fulfill its commitment of implementing corporate social responsibility” is intentional ESG framing but contains no metric or named program.,Corporate,1,specificity_sg_full_1740_1759,positive,TRUE,FALSE,FALSE,TRUE,1.0,1.0,TRUE,FALSE,pol_2404,ambiguous_scale,neutral,This is a vague forward-looking aspiration ('strives to fulfill its commitment') with no concrete completed action or outcome reported.
Ping An,2013,Asia,,15/09/2025 21:09:43,"Currently, we have built up over one hundred Ping An Hope primary schools located in the impoverished areas all around the nation and also launched volunteer teaching program to support fundamental education.",32,0.0158193111419677,0.9983547329902650,0.0016632080078125,0,1,0,S,sg_1749,Quantified corporate social initiative: “over one hundred Ping An Hope primary schools” and the volunteer teaching program are specific company actions with a count.,Corporate,3,specificity_sg_full_1740_1759,positive,TRUE,TRUE,TRUE,TRUE,3.0,3.0,TRUE,FALSE,pol_2405,plain_positive,positive,Building over one hundred schools and launching a volunteer teaching program are concrete positive actions with no negative/reduction wording.
Ping An,2013,Asia,,15/09/2025 21:09:43,"As at the end of 2013, a total of 2,701 volunteers from all social sectors had participated in this program and helped over 30,000 students.",25,0.0065053105354309,0.9989973902702330,0.0021015405654907,0,1,0,S,sg_1750,"Quantified program participation: “2,701 volunteers” and “over 30,000 students” are verifiable figures for the company’s education program.",Corporate,3,specificity_sg_full_1740_1759,neutral,TRUE,TRUE,TRUE,TRUE,3.0,3.0,FALSE,FALSE,pol_2406,ambiguous_scale,neutral,"This is a scale/volume statement about volunteer participation and students helped, with no clear positive or negative event beyond the counts."
Ping An,2013,Asia,,15/09/2025 21:09:43,"Anchored by social finance, Ping An’s internet finance seeks to incorporate financial services into the very fabric of everyday life: health, food, housing, transportation, and entertainment, and help customers to manage their wealth, health and lives, so as to provide our customers with simple, convenient, reliable and interesting experiences and services, thus accelerating customer migration.",55,0.0221590399742126,0.9887222051620490,0.0008589029312133,0,1,0,S,sg_1751,"Named business line and platform: “social finance” and the internet finance model are specific corporate offerings, but the sentence is descriptive rather than quantified.",Corporate,2,specificity_sg_full_1740_1759,positive,TRUE,TRUE,TRUE,TRUE,2.0,2.0,TRUE,FALSE,pol_2407,plain_positive,positive,"It describes developing internet finance services and providing customers with better experiences and services, which is straightforwardly positive."
Ping An,2013,Asia,,15/09/2025 21:09:43,"We have developed new businesses, including Lufax, Wanlitong Loyalty Points Program, auto market, e-Payment, mobile social finance portal, etc.",19,0.0066502690315246,0.9989084005355840,0.0009958148002624,0,1,0,S,sg_1752,"Named business lines: Lufax, Wanlitong Loyalty Points Program, auto market, e-Payment, and mobile social finance portal are specific company businesses, unquantified.",Corporate,2,specificity_sg_full_1740_1759,neutral,TRUE,TRUE,TRUE,TRUE,2.0,2.0,FALSE,FALSE,pol_2408,plain_positive,positive,Developing new businesses is a positive growth statement with no negative or reduction vocabulary.
Ping An,2013,Asia,,15/09/2025 21:09:43,An Pay successfully launched “Yiwallet” as a mobile social payment application.,11,0.0029769539833068,0.9975066781044010,0.0010028481483459,0,1,0,S,sg_1753,"Named product launch: “Yiwallet” is a specific mobile social payment application launched by the company, with no number.",Corporate,2,specificity_sg_full_1740_1759,neutral,TRUE,TRUE,TRUE,TRUE,2.0,2.0,FALSE,FALSE,pol_2409,plain_positive,positive,Successfully launching a mobile payment application is a clear positive achievement.
Ping An,2013,Asia,,15/09/2025 21:09:43,"Ping An Technology launched the mobile social finance portal “Tianxiatong”, which will greatly boost the development of traditional financial services.",20,0.0176993608474731,0.998077392578125,0.0011305212974548,0,1,0,S,sg_1754,"Named product launch: “Tianxiatong” is a specific mobile social finance portal launched by the company, unquantified.",Corporate,2,specificity_sg_full_1740_1759,positive,TRUE,TRUE,TRUE,TRUE,2.0,2.0,TRUE,FALSE,pol_2410,plain_positive,positive,"Launching the mobile social finance portal is a positive completed action, even though it mentions future boosting effects."
Ping An,2013,Asia,,15/09/2025 21:09:43,Our comprehensive strength and efforts in corporate governance and corporate social responsibility have won us numerous accolades and awards at home and aboard from independent third parties such as rating agencies and the media.,34,0.0039594173431396,0.9976911544799800,0.9883509874343870,0,1,1,"S,G",sg_1755,"Corporate governance and CSR accolade claim: the sentence describes the company’s own governance/social responsibility efforts and awards, but gives no numeric figure.",Corporate,1,specificity_sg_full_1740_1759,positive,TRUE,FALSE,FALSE,TRUE,1.0,1.0,TRUE,FALSE,pol_2411,plain_positive,positive,Winning numerous accolades and awards is straightforwardly positive recognition.
Ping An,2013,Asia,,15/09/2025 21:09:43,Named “Best Managed Insurer in Asia” by Euromoney for the fifth consecutive year; Winner of “Corporate Governance Asia Recognition Awards” by Corporate Governance Asia for the seventh consecutive year and winner of “Best Corporate Governance – Platinum” by The Asset for the fifth consecutive year.,45,0.0221481323242187,0.0017517805099487,0.9228585362434390,0,0,1,G,sg_1756,"Quantified awards claim: “fifth consecutive year,” “seventh consecutive year,” and “fifth consecutive year” are specific verifiable counts attached to governance-related awards.",Corporate,3,specificity_sg_full_1740_1759,positive,TRUE,TRUE,TRUE,TRUE,3.0,3.0,TRUE,FALSE,pol_2412,plain_positive,positive,"The sentence lists repeated awards and rankings, which are clear positive recognitions."
Ping An,2013,Asia,,15/09/2025 21:09:43,"Ping An Insurance (Group) Company of China, Ltd. 7 Chairman’s Statement Social responsibility In 2013, Ping An’s corporate social responsibility has stepped into a new era.",26,0.0026108622550964,0.99357807636261,0.0031205415725708,0,1,0,S,sg_1757,Corporate CSR framing: “Ping An’s corporate social responsibility has stepped into a new era” is a vague ESG statement with no metric or named program.,Corporate,1,specificity_sg_full_1740_1759,neutral,TRUE,FALSE,FALSE,TRUE,1.0,1.0,FALSE,FALSE,pol_2413,plain_positive,positive,Saying corporate social responsibility has stepped into a new era is a positive development statement with no reduction vocabulary.
Ping An,2013,Asia,,15/09/2025 21:09:43,"As for education, a total of 2,701 volunteers enrolled in our education initiative in Ping An Hope Primary Schools, providing nearly 200 thousand hours of volunteer services.",27,0.0118888616561889,0.9982556700706480,0.0011578202247619,0,1,0,S,sg_1758,"Quantified education initiative: “2,701 volunteers” and “nearly 200 thousand hours” are specific figures for the company’s education program.",Corporate,3,specificity_sg_full_1740_1759,neutral,TRUE,TRUE,TRUE,TRUE,3.0,3.0,FALSE,FALSE,pol_2414,plain_positive,positive,Volunteer enrollment and providing nearly 200 thousand hours of service are concrete positive actions.
Ping An,2013,Asia,,15/09/2025 21:09:43,"In our online charity program “One hour for charity bringing love and security”, we donated RMB2 million to provide 30,000 medical insurance policies for the children who were victims of the Ya’an earthquake, with the sum insured of up to RMB5.86 billion.",42,0.4678423404693600,0.9796680808067320,0.0008118748664855,0,1,0,S,sg_1759,"Quantified charity program: “RMB2 million,” “30,000 medical insurance policies,” and “RMB5.86 billion” are specific figures tied to the company’s charitable action.",Corporate,3,specificity_sg_full_1740_1759,positive,TRUE,TRUE,TRUE,TRUE,3.0,3.0,TRUE,FALSE,pol_2415,plain_positive,positive,Donating money and providing medical insurance policies for earthquake victims is a clear positive charitable action.
Ping An,2013,Asia,,15/09/2025 21:09:43,Our effort in corporate social responsibility has been widely recognized by society.,12,0.0030065774917602,0.9994094371795650,0.0102591514587402,0,1,0,S,sg_1760,"Delete-the-trigger test: after removing “corporate social responsibility,” only a generic recognition claim remains, so this is genuine but vague CSR boilerplate (Rule 1).",Corporate,1,specificity_sg_full_1760_1779,positive,TRUE,FALSE,FALSE,TRUE,1.0,1.0,TRUE,FALSE,pol_2416,plain_positive,positive,Being widely recognized by society is a straightforward positive outcome.
Ping An,2013,Asia,,15/09/2025 21:09:43,"In a ranking of social responsibility by listed companies, Ping An’s standing in corporate social responsibility took first place for four consecutive years.",23,0.0075779557228088,0.9994750618934630,0.019999086856842,0,1,0,S,sg_1761,Named ranking and “first place for four consecutive years” make this a quantified corporate CSR claim (Rule 3).,Corporate,3,specificity_sg_full_1760_1779,positive,TRUE,TRUE,TRUE,TRUE,3.0,3.0,TRUE,FALSE,pol_2417,plain_positive,positive,Taking first place in a social responsibility ranking is a favorable performance result.
Ping An,2014,Asia,,15/09/2025 21:11:36,"Ping An has always believed in “Thrive in Competition and Advance Through Innovation”, and has always striven to achieve healthy, sustainable and long-term growth.",24,0.0429211258888244,0.9418647289276120,0.0016974210739135,0,1,0,S,sg_1763,"“healthy, sustainable and long-term growth” is a boilerplate corporate value statement with no metric or named ESG program, so Tier 1 (Rule 1).",Corporate,1,specificity_sg_full_1760_1779,positive,TRUE,FALSE,FALSE,TRUE,1.0,1.0,TRUE,FALSE,pol_2418,plain_positive,positive,"Striving for healthy, sustainable and long-term growth is a positive corporate aspiration stated as a general goal, but here it is framed as an ongoing positive commitment rather than a reduction-based claim."
Ping An,2014,Asia,,15/09/2025 21:11:36,"In 2014, Ping An Life launched the Customer Service Festival under the theme of “Ping An brings love, joy and health”.",21,0.0037220120429992,0.9990794658660890,0.0010381937026977,0,1,0,S,sg_1765,"Named corporate program “Customer Service Festival” and a specific launch year make this a named, checkable company initiative (Rule 6).",Corporate,2,specificity_sg_full_1760_1779,neutral,TRUE,TRUE,TRUE,TRUE,2.0,2.0,FALSE,FALSE,pol_2419,plain_positive,positive,Launching the Customer Service Festival is a positive initiative with no negative/reduction wording.
Ping An,2014,Asia,,15/09/2025 21:11:36,"The major events included activities such as the online Customer Service Festival, Chinese Youth and Children Ping An Action, as well as family talent contests, jogging sessions and ball boy services for CSL matches.",34,0.0081089735031127,0.9993300437927250,0.0012125372886657,0,1,0,S,sg_1766,"Lists specific event activities like “online Customer Service Festival” and “Chinese Youth and Children Ping An Action,” which are named company events/programs without numbers, so Tier 2 (Rule 6).",Corporate,2,specificity_sg_full_1760_1779,neutral,TRUE,TRUE,TRUE,TRUE,2.0,2.0,FALSE,FALSE,pol_2420,ambiguous_scale,neutral,"This is a routine description of event activities and examples of participation, with no clear positive or negative outcome reported; it fits the bare activity/process pattern."
Ping An,2014,Asia,,15/09/2025 21:11:36,"We focused on users’ daily needs in the areas of health, food, housing, transportation and entertainment, and made efforts in helping manage their wealth, health and lives, forming the strategic framework of “One Gate, Two Focuses, Four Markets” .",39,0.0213375687599182,0.9312726855278020,0.0010991096496582,0,1,0,S,sg_1767,"Describes the company’s own strategic framework “One Gate, Two Focuses, Four Markets” and its user-focused efforts, but with no metric, so Tier 2 for the named framework (Rule 6).",Corporate,2,specificity_sg_full_1760_1779,neutral,TRUE,TRUE,TRUE,TRUE,2.0,2.0,FALSE,FALSE,pol_2421,ambiguous_scale,neutral,"This describes a strategic framework and general efforts to address user needs, but no concrete completed outcome is reported."
Ping An,2014,Asia,,15/09/2025 21:11:36,Key topics such as the reforms and development of China’s social insurance system and Ping An Annuity’s investment concept of “adding value safely” for corporate annuity management were fully discussed during the forum.,33,0.002174973487854,0.5032850503921510,0.0019141435623168,0,1,0,S,sg_1769,"Mentions specific forum topics and Ping An Annuity’s investment concept, but no number; this is a named business-line/idea disclosure, so Tier 2 (Rule 6).",Corporate,2,specificity_sg_full_1760_1779,neutral,TRUE,TRUE,TRUE,TRUE,2.0,2.0,FALSE,FALSE,pol_2422,ambiguous_scale,neutral,"This says topics were discussed at a forum, which is a routine process description with no clear achievement or setback."
Ping An,2014,Asia,,15/09/2025 21:11:36,This was to help open their minds to realize their dream of spreading their charity.,15,0.0070056319236755,0.99812251329422,0.0020968914031982,0,1,0,S,sg_1770,"“their dream of spreading their charity” is a vague charitable purpose statement with no metric or named program, so Tier 1 (Rule 1).",Corporate,1,specificity_sg_full_1760_1779,neutral,TRUE,FALSE,FALSE,TRUE,1.0,1.0,FALSE,FALSE,pol_2423,ambiguous_scale,neutral,"This is a vague purpose statement about helping people open their minds, with no concrete completed outcome named."
Ping An,2014,Asia,,15/09/2025 21:11:36,The participants interacted and communicated with the children in Tibet by sitting in their classes and visiting poverty-stricken families.,19,0.0246654152870178,0.9960944056510920,0.0013108849525451,0,1,0,S,sg_1771,"Describes concrete volunteer interaction activities with children in Tibet and poverty-stricken families, but no number or named program, so Tier 2 (Rule 6).",Corporate,2,specificity_sg_full_1760_1779,neutral,TRUE,TRUE,TRUE,TRUE,2.0,2.0,FALSE,FALSE,pol_2424,ambiguous_scale,neutral,"This describes participants interacting and visiting families, a routine activity/process with no explicit positive or negative result."
Ping An,2014,Asia,,15/09/2025 21:11:36,"6 Annual Report 2014 Social Responsibility In 2014, Ping An reached new heights in terms of its corporate social responsibility.",20,0.0051991939544677,0.9994113445281980,0.0108757019042968,0,1,0,S,sg_1772,"“Social Responsibility” is just a section header and the sentence says the company “reached new heights” with no verifiable detail, so Tier 1 boilerplate (Rule 1).",Corporate,1,specificity_sg_full_1760_1779,positive,TRUE,FALSE,FALSE,TRUE,1.0,1.0,TRUE,FALSE,pol_2425,plain_positive,positive,"The sentence reports that Ping An 'reached new heights' in corporate social responsibility, which is a straightforward positive achievement."
Ping An,2014,Asia,,15/09/2025 21:11:36,The Company kept pace with the times and undertook charitable activities with a new mindset and measures.,17,0.0131148099899292,0.9911702871322630,0.0021252632141113,0,1,0,S,sg_1773,"“undertook charitable activities” is a generic corporate philanthropy claim with no named program or metric, so Tier 1 (Rule 1).",Corporate,1,specificity_sg_full_1760_1779,positive,TRUE,FALSE,FALSE,TRUE,1.0,1.0,TRUE,FALSE,pol_2426,plain_positive,positive,"This states the company undertook charitable activities with a new mindset and measures, which is an ordinary positive action with no reduction vocabulary."
Ping An,2014,Asia,,15/09/2025 21:11:36,"A total of 3,471 volunteers participated in our voluntary teaching activities.",11,0.0027623176574707,0.99308443069458,0.0010704398155212,0,1,0,S,sg_1774,"Contains the specific count “3,471 volunteers,” making this a quantified corporate volunteering claim (Rule 3).",Corporate,3,specificity_sg_full_1760_1779,neutral,TRUE,TRUE,TRUE,TRUE,3.0,3.0,FALSE,FALSE,pol_2427,ambiguous_scale,neutral,"This is a bare scale statement giving the number of volunteers, without saying that the number itself is an achievement or setback."
Ping An,2014,Asia,,15/09/2025 21:11:36,We welcomed the new age of charity with open hearts.,10,0.0042124390602111,0.9994327425956730,0.0007691383361816,0,1,0,S,sg_1775,"“welcomed the new age of charity with open hearts” is pure boilerplate with no verifiable ESG content, so Tier 1 (Rule 1).",Corporate,1,specificity_sg_full_1760_1779,neutral,TRUE,FALSE,FALSE,TRUE,1.0,1.0,FALSE,FALSE,pol_2428,plain_positive,positive,"This is a straightforward positive sentiment about welcoming a new age of charity, with no negative or reduction vocabulary."
Ping An,2014,Asia,,15/09/2025 21:11:36,"Our large- scale online charity event, “One Hour for Charity Bringing Love and Security”, raised funding for the surgery of 94 children with congenital heart disease.",26,0.0342607498168945,0.9981622099876400,0.0011899471282958,0,1,0,S,sg_1776,Named charity event “One Hour for Charity Bringing Love and Security” plus the quantified result “94 children” makes this Tier 3 (Rule 3).,Corporate,3,specificity_sg_full_1760_1779,positive,TRUE,TRUE,TRUE,TRUE,3.0,3.0,TRUE,FALSE,pol_2429,plain_positive,positive,"The sentence reports a charity event that raised funding for children’s surgery, which is a clear positive outcome."
Ping An,2014,Asia,,15/09/2025 21:11:36,"Another large- scale charity fundraising event, “Safe Journey, Bring Love Home”, helped over 200 families to reunite for the Chinese New Year.",22,0.0116047859191894,0.9993610978126530,0.0012641549110412,0,1,0,S,sg_1777,"Named charity fundraising event “Safe Journey, Bring Love Home” and the quantified impact “over 200 families” make this Tier 3 (Rule 3).",Corporate,3,specificity_sg_full_1760_1779,positive,TRUE,TRUE,TRUE,TRUE,3.0,3.0,TRUE,FALSE,pol_2430,plain_positive,positive,"This reports a fundraising event that helped over 200 families reunite, which is a straightforward positive result."
Ping An,2014,Asia,,15/09/2025 21:11:36,We upheld the values of love and responsibility.,8,0.0025659203529357,0.9995768666267400,0.0008280277252197,0,1,0,S,sg_1778,"A values statement about “love and responsibility” with no concrete ESG action or metric remains vague boilerplate, so Tier 1 (Rule 1).",Corporate,1,specificity_sg_full_1760_1779,neutral,TRUE,FALSE,FALSE,TRUE,1.0,1.0,FALSE,FALSE,pol_2431,plain_positive,positive,"This is a direct positive statement about upholding values of love and responsibility, with no reduction vocabulary."
Ping An,2014,Asia,,15/09/2025 21:11:36,Our efforts in corporate social responsibility have been widely recognized by society.,12,0.0030388236045837,0.9994074106216430,0.0253848433494567,0,1,0,S,sg_1779,"Same pattern as sg_1760: removing “corporate social responsibility” leaves only generic recognition, so genuine but vague CSR boilerplate (Rule 1).",Corporate,1,specificity_sg_full_1760_1779,positive,TRUE,FALSE,FALSE,TRUE,1.0,1.0,TRUE,FALSE,pol_2432,plain_positive,positive,"The sentence says the company’s CSR efforts have been widely recognized by society, which is a positive achievement."
Ping An,2014,Asia,,15/09/2025 21:11:36,"Ping An will continue to operate in line with the spirit of “Thrive in Competition and Advance Through Innovation”, embracing a sense of crisis and urgency, promote an open and inclusive culture to encourage internal synergies, and use our expertise to let customers enjoy one-stop services in a comprehensive financial and daily living environment and experience a simple life.",59,0.0037208199501037,0.995511531829834,0.0042111277580261,0,1,0,S,sg_1781,"Corporate action statement ('will continue to operate', 'promote', 'use our expertise') but only broad culture/service language with no named program or metric, so Tier 1 boilerplate.",Corporate,1,specificity_sg_full_1780_1799,positive,TRUE,FALSE,FALSE,TRUE,1.0,1.0,TRUE,FALSE,pol_2433,plain_positive,positive,"This is a forward-looking positive commitment to operate in a certain spirit and improve customer services, with no negative/reduction wording."
Ping An,2014,Asia,,15/09/2025 21:11:36,"Finally, on behalf of the Board of Directors and the Executive Committee of Ping An Group, I would like to express my most sincere gratitude to our customers, investors, partners and members of society who have supported Ping An Group, as well as our colleagues who have contributed to the Company’s strategic targets and aspirations.",55,0.0029160380363464,0.8892117142677310,0.0021609663963317,0,1,0,S,sg_1782,"Gratitude to stakeholders and society is generic beneficiary language in the main clause, with no metric or named ESG program, so Tier 1.",Corporate,1,specificity_sg_full_1780_1799,positive,TRUE,FALSE,FALSE,TRUE,1.0,1.0,TRUE,FALSE,pol_2434,plain_positive,positive,"This is a gratitude statement thanking stakeholders for support and contributions, with no concrete negative event or reduction language."
Ping An,2015,Asia,,15/09/2025 21:13:03,The “Appointment with Ping An – Walk for Health” events help users develop the habit of doing exercises; the “Asking Doctors” module offers comprehensive health management services including online consultation; the first online product “Million Travel Benefits” successfully achieved written premiums of more than RMB100 million in the first launching day.,51,0.0525468587875366,0.8344072103500370,0.0012452602386474,0,1,0,S,sg_1783,"Named corporate health products/events ('Appointment with Ping An – Walk for Health', 'Asking Doctors') and a quantified premium figure ('more than RMB100 million'), so Tier 3.",Corporate,3,specificity_sg_full_1780_1799,positive,TRUE,TRUE,TRUE,TRUE,3.0,3.0,TRUE,FALSE,pol_2435,plain_positive,positive,"The sentence reports helpful health services and a product that successfully achieved over RMB100 million in premiums on launch day, which is a positive outcome."
